"BC7" "Father" "Balancer" "Effect" "QTL" "UAS_Chromosome" "Setup_Date" "Treatment" "Embryo" "Males" "Females" "Formatted_Date" "Toss_Date" "Day30" "Rep"
"3815" 2626886 "35786" "No" "GFP" "Control" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-23" "2022-07-03" "2022-07-15" "R2"
"3816" 2626886 "35786" "No" "GFP" "Control" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-24" "2022-07-03" "2022-07-15" "R2"
"3817" 2626886 "35786" "No" "GFP" "Control" "Chr3" "2022-06-15" "H2O" 50 3 9 "2022-06-25" "2022-07-03" "2022-07-15" "R2"
"3818" 2626886 "35786" "No" "GFP" "Control" "Chr3" "2022-06-15" "H2O" 50 1 6 "2022-06-26" "2022-07-03" "2022-07-15" "R2"
"3819" 2626886 "35786" "No" "GFP" "Control" "Chr3" "2022-06-15" "H2O" 50 3 2 "2022-06-27" "2022-07-03" "2022-07-15" "R2"
"3820" 2626886 "35786" "No" "GFP" "Control" "Chr3" "2022-06-15" "H2O" 50 3 1 "2022-06-28" "2022-07-03" "2022-07-15" "R2"
"3821" 2626886 "35786" "No" "GFP" "Control" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-29" "2022-07-03" "2022-07-15" "R2"
"3822" 2626886 "35786" "No" "GFP" "Control" "Chr3" "2022-06-15" "H2O" 50 1 0 "2022-06-30" "2022-07-03" "2022-07-15" "R2"
"3823" 2634677 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-23" "2022-07-07" "2022-07-15" "R2"
"3824" 2634677 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-24" "2022-07-07" "2022-07-15" "R2"
"3825" 2634677 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-25" "2022-07-07" "2022-07-15" "R2"
"3826" 2634677 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "10mM" 50 0 6 "2022-06-26" "2022-07-07" "2022-07-15" "R2"
"3827" 2634677 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "10mM" 50 2 4 "2022-06-27" "2022-07-07" "2022-07-15" "R2"
"3828" 2634677 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "10mM" 50 4 1 "2022-06-28" "2022-07-07" "2022-07-15" "R2"
"3829" 2634677 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "10mM" 50 3 0 "2022-06-29" "2022-07-07" "2022-07-15" "R2"
"3830" 2626881 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-23" "2022-07-03" "2022-07-15" "R2"
"3831" 2626881 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "H2O" 50 0 10 "2022-06-24" "2022-07-03" "2022-07-15" "R2"
"3832" 2626881 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "H2O" 50 9 1 "2022-06-25" "2022-07-03" "2022-07-15" "R2"
"3833" 2626881 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-26" "2022-07-03" "2022-07-15" "R2"
"3834" 2626881 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-27" "2022-07-03" "2022-07-15" "R2"
"3835" 2626881 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-28" "2022-07-03" "2022-07-15" "R2"
"3836" 2626881 "35788" "No" "Luciferase" "Control" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-29" "2022-07-03" "2022-07-15" "R2"
"3837" 2634672 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-23" "2022-07-15" "2022-07-15" "R2"
"3838" 2634672 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-24" "2022-07-15" "2022-07-15" "R2"
"3839" 2634672 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-25" "2022-07-15" "2022-07-15" "R2"
"3840" 2634672 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-26" "2022-07-15" "2022-07-15" "R2"
"3841" 2634672 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-27" "2022-07-15" "2022-07-15" "R2"
"3842" 2634672 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-28" "2022-07-15" "2022-07-15" "R2"
"3843" 2634672 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-29" "2022-07-15" "2022-07-15" "R2"
"3844" 2634672 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "10mM" 50 1 0 "2022-07-01" "2022-07-15" "2022-07-15" "R2"
"3845" 2626876 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-23" "2022-07-05" "2022-07-15" "R2"
"3846" 2626876 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-24" "2022-07-05" "2022-07-15" "R2"
"3847" 2626876 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-25" "2022-07-05" "2022-07-15" "R2"
"3848" 2626876 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "H2O" 50 1 7 "2022-06-26" "2022-07-05" "2022-07-15" "R2"
"3849" 2626876 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "H2O" 50 14 4 "2022-06-27" "2022-07-05" "2022-07-15" "R2"
"3850" 2626876 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "H2O" 50 1 1 "2022-06-28" "2022-07-05" "2022-07-15" "R2"
"3851" 2626876 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-06-15" "H2O" 50 1 0 "2022-06-29" "2022-07-05" "2022-07-15" "R2"
"3852" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-23" "2022-07-13" "2022-07-15" "R2"
"3853" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-24" "2022-07-13" "2022-07-15" "R2"
"3854" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-25" "2022-07-13" "2022-07-15" "R2"
"3855" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-26" "2022-07-13" "2022-07-15" "R2"
"3856" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-27" "2022-07-13" "2022-07-15" "R2"
"3857" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-28" "2022-07-13" "2022-07-15" "R2"
"3858" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 0 2 "2022-06-29" "2022-07-13" "2022-07-15" "R2"
"3859" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 1 2 "2022-06-30" "2022-07-13" "2022-07-15" "R2"
"3860" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 2 2 "2022-07-01" "2022-07-13" "2022-07-15" "R2"
"3861" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 0 1 "2022-07-02" "2022-07-13" "2022-07-15" "R2"
"3862" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 1 0 "2022-07-04" "2022-07-13" "2022-07-15" "R2"
"3863" 2634667 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "10mM" 50 0 1 "2022-07-08" "2022-07-13" "2022-07-15" "R2"
"3864" 2626871 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-23" "2022-07-03" "2022-07-15" "R2"
"3865" 2626871 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "H2O" 50 0 1 "2022-06-24" "2022-07-03" "2022-07-15" "R2"
"3866" 2626871 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "H2O" 50 6 13 "2022-06-25" "2022-07-03" "2022-07-15" "R2"
"3867" 2626871 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "H2O" 50 2 0 "2022-06-26" "2022-07-03" "2022-07-15" "R2"
"3868" 2626871 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-27" "2022-07-03" "2022-07-15" "R2"
"3869" 2626871 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-28" "2022-07-03" "2022-07-15" "R2"
"3870" 2626871 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-29" "2022-07-03" "2022-07-15" "R2"
"3871" 2626871 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-30" "2022-07-03" "2022-07-15" "R2"
"3872" 2634662 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-23" "2022-07-15" "2022-07-15" "R2"
"3873" 2634662 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-24" "2022-07-15" "2022-07-15" "R2"
"3874" 2634662 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-25" "2022-07-15" "2022-07-15" "R2"
"3875" 2634662 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-26" "2022-07-15" "2022-07-15" "R2"
"3876" 2634662 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-27" "2022-07-15" "2022-07-15" "R2"
"3877" 2634662 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-28" "2022-07-15" "2022-07-15" "R2"
"3878" 2634662 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-29" "2022-07-15" "2022-07-15" "R2"
"3879" 2626866 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-23" "2022-07-07" "2022-07-15" "R2"
"3880" 2626866 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-24" "2022-07-07" "2022-07-15" "R2"
"3881" 2626866 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-25" "2022-07-07" "2022-07-15" "R2"
"3882" 2626866 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "H2O" 50 0 3 "2022-06-26" "2022-07-07" "2022-07-15" "R2"
"3883" 2626866 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "H2O" 50 4 2 "2022-06-27" "2022-07-07" "2022-07-15" "R2"
"3884" 2626866 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-28" "2022-07-07" "2022-07-15" "R2"
"3885" 2626866 "28721" "No" "ben_KD" "A" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-29" "2022-07-07" "2022-07-15" "R2"
"3886" 2634657 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-23" "2022-07-15" "2022-07-15" "R2"
"3887" 2634657 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-24" "2022-07-15" "2022-07-15" "R2"
"3888" 2634657 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-25" "2022-07-15" "2022-07-15" "R2"
"3889" 2634657 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-26" "2022-07-15" "2022-07-15" "R2"
"3890" 2634657 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-27" "2022-07-15" "2022-07-15" "R2"
"3891" 2634657 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-28" "2022-07-15" "2022-07-15" "R2"
"3892" 2634657 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-29" "2022-07-15" "2022-07-15" "R2"
"3893" 2634657 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "10mM" 50 0 1 "2022-07-01" "2022-07-15" "2022-07-15" "R2"
"3894" 2626861 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-23" "2022-07-03" "2022-07-15" "R2"
"3895" 2626861 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-24" "2022-07-03" "2022-07-15" "R2"
"3896" 2626861 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "H2O" 50 1 4 "2022-06-25" "2022-07-03" "2022-07-15" "R2"
"3897" 2626861 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "H2O" 50 3 0 "2022-06-26" "2022-07-03" "2022-07-15" "R2"
"3898" 2626861 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "H2O" 50 2 0 "2022-06-27" "2022-07-03" "2022-07-15" "R2"
"3899" 2626861 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-28" "2022-07-03" "2022-07-15" "R2"
"3900" 2626861 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "H2O" 50 2 0 "2022-06-29" "2022-07-03" "2022-07-15" "R2"
"3901" 2626861 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-06-15" "H2O" 50 0 1 "2022-06-30" "2022-07-03" "2022-07-15" "R2"
"3902" 2634652 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-23" "2022-07-11" "2022-07-15" "R2"
"3903" 2634652 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-24" "2022-07-11" "2022-07-15" "R2"
"3904" 2634652 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-25" "2022-07-11" "2022-07-15" "R2"
"3905" 2634652 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-26" "2022-07-11" "2022-07-15" "R2"
"3906" 2634652 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-27" "2022-07-11" "2022-07-15" "R2"
"3907" 2634652 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "10mM" 50 0 2 "2022-06-28" "2022-07-11" "2022-07-15" "R2"
"3908" 2634652 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "10mM" 50 1 2 "2022-06-29" "2022-07-11" "2022-07-15" "R2"
"3909" 2634652 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "10mM" 50 1 2 "2022-06-30" "2022-07-11" "2022-07-15" "R2"
"3910" 2634652 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "10mM" 50 1 1 "2022-07-01" "2022-07-11" "2022-07-15" "R2"
"3911" 2634652 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "10mM" 50 1 0 "2022-07-02" "2022-07-11" "2022-07-15" "R2"
"3912" 2634652 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "10mM" 50 1 0 "2022-07-04" "2022-07-11" "2022-07-15" "R2"
"3913" 2626856 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-23" "2022-07-07" "2022-07-15" "R2"
"3914" 2626856 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-24" "2022-07-07" "2022-07-15" "R2"
"3915" 2626856 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "H2O" 50 0 1 "2022-06-25" "2022-07-07" "2022-07-15" "R2"
"3916" 2626856 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "H2O" 50 0 8 "2022-06-26" "2022-07-07" "2022-07-15" "R2"
"3917" 2626856 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "H2O" 50 1 5 "2022-06-27" "2022-07-07" "2022-07-15" "R2"
"3918" 2626856 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "H2O" 50 4 1 "2022-06-28" "2022-07-07" "2022-07-15" "R2"
"3919" 2626856 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "H2O" 50 1 0 "2022-06-29" "2022-07-07" "2022-07-15" "R2"
"3920" 2626856 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-06-15" "H2O" 50 0 1 "2022-07-04" "2022-07-07" "2022-07-15" "R2"
"3921" 2634647 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-23" "2022-07-15" "2022-07-15" "R2"
"3922" 2634647 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-24" "2022-07-15" "2022-07-15" "R2"
"3923" 2634647 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-25" "2022-07-15" "2022-07-15" "R2"
"3924" 2634647 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-26" "2022-07-15" "2022-07-15" "R2"
"3925" 2634647 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 1 "2022-06-27" "2022-07-15" "2022-07-15" "R2"
"3926" 2634647 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-28" "2022-07-15" "2022-07-15" "R2"
"3927" 2634647 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-29" "2022-07-15" "2022-07-15" "R2"
"3928" 2634647 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 1 0 "2022-06-30" "2022-07-15" "2022-07-15" "R2"
"3929" 2634647 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 2 "2022-07-01" "2022-07-15" "2022-07-15" "R2"
"3930" 2634647 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 1 0 "2022-07-04" "2022-07-15" "2022-07-15" "R2"
"3931" 2626851 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-23" "2022-07-01" "2022-07-15" "R2"
"3932" 2626851 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 1 7 "2022-06-24" "2022-07-01" "2022-07-15" "R2"
"3933" 2626851 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 3 0 "2022-06-25" "2022-07-01" "2022-07-15" "R2"
"3934" 2626851 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 0 2 "2022-06-26" "2022-07-01" "2022-07-15" "R2"
"3935" 2626851 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-27" "2022-07-01" "2022-07-15" "R2"
"3936" 2626851 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-28" "2022-07-01" "2022-07-15" "R2"
"3937" 2626851 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-29" "2022-07-01" "2022-07-15" "R2"
"3938" 2634642 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-23" "2022-07-15" "2022-07-15" "R2"
"3939" 2634642 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-24" "2022-07-15" "2022-07-15" "R2"
"3940" 2634642 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-25" "2022-07-15" "2022-07-15" "R2"
"3941" 2634642 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-26" "2022-07-15" "2022-07-15" "R2"
"3942" 2634642 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-27" "2022-07-15" "2022-07-15" "R2"
"3943" 2634642 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-28" "2022-07-15" "2022-07-15" "R2"
"3944" 2634642 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-29" "2022-07-15" "2022-07-15" "R2"
"3945" 2634642 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 3 "2022-07-04" "2022-07-15" "2022-07-15" "R2"
"3946" 2634642 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 4 "2022-07-05" "2022-07-15" "2022-07-15" "R2"
"3947" 2634642 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "10mM" 50 0 1 "2022-07-06" "2022-07-15" "2022-07-15" "R2"
"3948" 2626846 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-23" "2022-07-05" "2022-07-15" "R2"
"3949" 2626846 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-24" "2022-07-05" "2022-07-15" "R2"
"3950" 2626846 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 0 1 "2022-06-25" "2022-07-05" "2022-07-15" "R2"
"3951" 2626846 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 4 3 "2022-06-26" "2022-07-05" "2022-07-15" "R2"
"3952" 2626846 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 2 1 "2022-06-27" "2022-07-05" "2022-07-15" "R2"
"3953" 2626846 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 1 0 "2022-06-28" "2022-07-05" "2022-07-15" "R2"
"3954" 2626846 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-29" "2022-07-05" "2022-07-15" "R2"
"3955" 2626846 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-06-15" "H2O" 50 1 0 "2022-07-01" "2022-07-05" "2022-07-15" "R2"
"3956" 2634637 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-23" "2022-07-03" "2022-07-15" "R2"
"3957" 2634637 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "10mM" 50 0 1 "2022-06-24" "2022-07-03" "2022-07-15" "R2"
"3958" 2634637 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "10mM" 50 2 5 "2022-06-25" "2022-07-03" "2022-07-15" "R2"
"3959" 2634637 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "10mM" 50 3 2 "2022-06-26" "2022-07-03" "2022-07-15" "R2"
"3960" 2634637 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-27" "2022-07-03" "2022-07-15" "R2"
"3961" 2634637 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-28" "2022-07-03" "2022-07-15" "R2"
"3962" 2634637 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "10mM" 50 0 0 "2022-06-29" "2022-07-03" "2022-07-15" "R2"
"3963" 2626841 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-23" "2022-07-03" "2022-07-15" "R2"
"3964" 2626841 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "H2O" 50 0 2 "2022-06-24" "2022-07-03" "2022-07-15" "R2"
"3965" 2626841 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "H2O" 50 11 10 "2022-06-25" "2022-07-03" "2022-07-15" "R2"
"3966" 2626841 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-26" "2022-07-03" "2022-07-15" "R2"
"3967" 2626841 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-27" "2022-07-03" "2022-07-15" "R2"
"3968" 2626841 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-28" "2022-07-03" "2022-07-15" "R2"
"3969" 2626841 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-06-15" "H2O" 50 0 0 "2022-06-29" "2022-07-03" "2022-07-15" "R2"
"3970" 2634632 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-23" "2022-07-05" "2022-07-15" "R2"
"3971" 2634632 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-24" "2022-07-05" "2022-07-15" "R2"
"3972" 2634632 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "10mM" 50 0 5 "2022-06-25" "2022-07-05" "2022-07-15" "R2"
"3973" 2634632 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "10mM" 50 6 2 "2022-06-26" "2022-07-05" "2022-07-15" "R2"
"3974" 2634632 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "10mM" 50 1 0 "2022-06-27" "2022-07-05" "2022-07-15" "R2"
"3975" 2634632 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "10mM" 50 1 0 "2022-06-28" "2022-07-05" "2022-07-15" "R2"
"3976" 2634632 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "10mM" 50 0 0 "2022-06-29" "2022-07-05" "2022-07-15" "R2"
"3977" 2634632 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "10mM" 50 0 1 "2022-07-02" "2022-07-05" "2022-07-15" "R2"
"3978" 2626836 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "H2O" 50 0 0 "2022-06-23" "2022-07-03" "2022-07-15" "R2"
"3979" 2626836 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "H2O" 50 7 0 "2022-06-24" "2022-07-03" "2022-07-15" "R2"
"3980" 2626836 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "H2O" 50 7 7 "2022-06-25" "2022-07-03" "2022-07-15" "R2"
"3981" 2626836 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-06-15" "H2O" 50 1 0 "2022-06-26" "2022-07-03" "2022-07-15" "R2"
